Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Country,Coffee Type,Roast Type,Size,Unit Price,Sales,Coffee Type Name,Roast Type Name,Loyalty Card
DFK-35846-692,03-Nov-2019,49612-33852-CN,R-D-0.2,5,Marris Grcic,0,United States,Rob,D,0.2 kg,$2.69,$13.43,Robusta,Dark,Yes
XAH-93337-609,28-Oct-2021,66976-43829-YG,A-D-1,5,Domeniga Duke,dduke82@vkontakte.ru,United States,Ara,D,1.0 kg,$9.95,$49.75,Arabica,Dark,No
QKA-72582-644,16-Dec-2020,64852-04619-XZ,E-M-0.5,2,Violante Skouling,0,Ireland,Exc,M,0.5 kg,$8.25,$16.50,Excelsa,Medium,No
ZDK-84567-102,29-Nov-2021,58690-31815-VY,A-D-0.5,3,Isidore Hussey,ihussey84@mapy.cz,United States,Ara,D,0.5 kg,$5.97,$17.91,Arabica,Dark,No
WAV-38301-984,20-Mar-2021,62863-81239-DT,A-D-0.5,5,Cassie Pinkerton,cpinkerton85@upenn.edu,United States,Ara,D,0.5 kg,$5.97,$29.85,Arabica,Dark,No
KZR-33023-209,08-Apr-2022,21177-40725-CF,E-L-1,3,Micki Fero,0,United States,Exc,L,1.0 kg,$14.85,$44.55,Excelsa,Light,No
ULM-49433-003,14-Aug-2020,99421-80253-UI,E-M-1,2,Cybill Graddell,0,United States,Exc,M,1.0 kg,$13.75,$27.50,Excelsa,Medium,No
SIB-83254-136,12-May-2019,45315-50206-DK,R-M-0.5,6,Dorian Vizor,dvizor88@furl.net,United States,Rob,M,0.5 kg,$5.97,$35.82,Robusta,Medium,Yes
NOK-50349-551,03-Mar-2021,09595-95726-OV,R-D-0.5,3,Eddi Sedgebeer,esedgebeer89@oaic.gov.au,United States,Rob,D,0.5 kg,$5.37,$16.11,Robusta,Dark,Yes
YIS-96268-844,11-Feb-2020,60221-67036-TD,E-L-0.2,6,Ken Lestrange,klestrange8a@lulu.com,United States,Exc,L,0.2 kg,$4.46,$26.73,Excelsa,Light,Yes
CXI-04933-855,27-Apr-2019,62923-29397-KX,E-L-2.5,6,Lacee Tanti,ltanti8b@techcrunch.com,United States,Exc,L,2.5 kg,$34.16,$204.93,Excelsa,Light,Yes
IZU-90429-382,26-Mar-2022,33011-52383-BA,A-L-1,3,Arel De Lasci,ade8c@1und1.de,United States,Ara,L,1.0 kg,$12.95,$38.85,Arabica,Light,Yes
WIT-40912-783,28-Sep-2020,86768-91598-FA,L-D-0.2,4,Trescha Jedrachowicz,tjedrachowicz8d@acquirethisname.com,United States,Lib,D,0.2 kg,$3.89,$15.54,Liberica,Dark,Yes
PSD-57291-590,24-Oct-2019,37191-12203-MX,A-M-0.5,1,Perkin Stonner,pstonner8e@moonfruit.com,United States,Ara,M,0.5 kg,$6.75,$6.75,Arabica,Medium,No
GOI-41472-677,04-Aug-2021,16545-76328-JY,E-D-2.5,4,Darrin Tingly,dtingly8f@goo.ne.jp,United States,Exc,D,2.5 kg,$27.95,$111.78,Excelsa,Dark,Yes
KTX-17944-494,29-Dec-2019,74330-29286-RO,A-L-0.2,1,Claudetta Rushe,crushe8n@about.me,United States,Ara,L,0.2 kg,$3.89,$3.89,Arabica,Light,Yes
RDM-99811-230,27-Nov-2019,22349-47389-GY,L-M-0.2,5,Benn Checci,bchecci8h@usa.gov,United Kingdom,Lib,M,0.2 kg,$4.37,$21.83,Liberica,Medium,No
JTU-55897-581,29-Feb-2020,70290-38099-GB,R-M-0.2,5,Janifer Bagot,jbagot8i@mac.com,United States,Rob,M,0.2 kg,$2.99,$14.93,Robusta,Medium,No
CRK-07584-240,31-Jan-2021,18741-72071-PP,A-M-1,3,Ermin Beeble,ebeeble8j@soundcloud.com,United States,Ara,M,1.0 kg,$11.25,$33.75,Arabica,Medium,Yes
MKE-75518-399,17-Jun-2022,62588-82624-II,A-M-1,3,Cos Fluin,cfluin8k@flickr.com,United Kingdom,Ara,M,1.0 kg,$11.25,$33.75,Arabica,Medium,No
AEL-51169-725,03-Feb-2020,37430-29579-HD,L-M-0.2,6,Eveleen Bletsor,ebletsor8l@vinaora.com,United States,Lib,M,0.2 kg,$4.37,$26.19,Liberica,Medium,Yes
ZGM-83108-823,25-Jan-2022,84132-22322-QT,E-L-1,1,Paola Brydell,pbrydell8m@bloglovin.com,Ireland,Exc,L,1.0 kg,$14.85,$14.85,Excelsa,Light,No
JBP-78754-392,30-Apr-2020,74330-29286-RO,E-M-2.5,6,Claudetta Rushe,crushe8n@about.me,United States,Exc,M,2.5 kg,$31.63,$189.75,Excelsa,Medium,Yes
RNH-54912-747,01-May-2021,37445-17791-NQ,R-M-0.5,1,Natka Leethem,nleethem8o@mac.com,United States,Rob,M,0.5 kg,$5.97,$5.97,Robusta,Medium,Yes
JDS-33440-914,28-Oct-2021,58511-10548-ZU,R-M-1,3,Ailene Nesfield,anesfield8p@people.com.cn,United Kingdom,Rob,M,1.0 kg,$9.95,$29.85,Robusta,Medium,Yes
SYX-48878-182,29-Aug-2021,47725-34771-FJ,R-D-1,5,Stacy Pickworth,0,United States,Rob,D,1.0 kg,$8.95,$44.75,Robusta,Dark,No
ZGD-94763-868,27-Dec-2019,53086-67334-KT,E-L-2.5,1,Melli Brockway,mbrockway8r@ibm.com,United States,Exc,L,2.5 kg,$34.16,$34.16,Excelsa,Light,Yes
CZY-70361-485,25-Jun-2019,83308-82257-UN,E-L-2.5,6,Nanny Lush,nlush8s@dedecms.com,Ireland,Exc,L,2.5 kg,$34.16,$204.93,Excelsa,Light,No
RJR-12175-899,02-Mar-2019,37274-08534-FM,E-D-0.5,3,Selma McMillian,smcmillian8t@csmonitor.com,United States,Exc,D,0.5 kg,$7.29,$21.87,Excelsa,Dark,No
ELB-07929-407,02-Jan-2022,54004-04664-AA,A-M-2.5,2,Tess Bennison,tbennison8u@google.cn,United States,Ara,M,2.5 kg,$25.88,$51.75,Arabica,Medium,Yes
UJQ-54441-340,30-Jul-2019,26822-19510-SD,E-M-0.2,2,Gabie Tweed,gtweed8v@yolasite.com,United States,Exc,M,0.2 kg,$4.13,$8.25,Excelsa,Medium,Yes
UJQ-54441-340,30-Jul-2019,26822-19510-SD,A-L-0.2,5,Gabie Tweed,gtweed8v@yolasite.com,United States,Ara,L,0.2 kg,$3.89,$19.43,Arabica,Light,Yes
OWY-43108-475,05-Dec-2020,06432-73165-ML,A-M-0.2,6,Gaile Goggin,ggoggin8x@wix.com,Ireland,Ara,M,0.2 kg,$3.38,$20.25,Arabica,Medium,Yes
GNO-91911-159,17-Dec-2020,96503-31833-CW,L-D-0.5,3,Skylar Jeyness,sjeyness8y@biglobe.ne.jp,Ireland,Lib,D,0.5 kg,$7.77,$23.31,Liberica,Dark,No
CNY-06284-066,26-Jun-2021,63985-64148-MG,E-D-0.2,5,Donica Bonhome,dbonhome8z@shinystat.com,United States,Exc,D,0.2 kg,$3.65,$18.23,Excelsa,Dark,Yes
OQS-46321-904,20-Jul-2019,19597-91185-CM,E-M-1,1,Diena Peetermann,0,United States,Exc,M,1.0 kg,$13.75,$13.75,Excelsa,Medium,No
IBW-87442-480,14-Jul-2022,79814-23626-JR,A-L-2.5,1,Trina Le Sarr,tle91@epa.gov,United States,Ara,L,2.5 kg,$29.79,$29.79,Arabica,Light,Yes
DGZ-82537-477,14-Aug-2020,43439-94003-DW,R-D-1,5,Flynn Antony,0,United States,Rob,D,1.0 kg,$8.95,$44.75,Robusta,Dark,No
LPS-39089-432,24-Apr-2019,97655-45555-LI,R-D-1,5,Baudoin Alldridge,balldridge93@yandex.ru,United States,Rob,D,1.0 kg,$8.95,$44.75,Robusta,Dark,Yes
MQU-86100-929,04-Jun-2019,64418-01720-VW,L-L-0.5,4,Homer Dulany,0,United States,Lib,L,0.5 kg,$9.51,$38.04,Liberica,Light,Yes
XUR-14132-391,08-Aug-2022,96836-09258-RI,R-D-0.5,4,Lisa Goodger,lgoodger95@guardian.co.uk,United States,Rob,D,0.5 kg,$5.37,$21.48,Robusta,Dark,Yes
OVI-27064-381,13-Nov-2019,37274-08534-FM,R-D-0.5,3,Selma McMillian,smcmillian8t@csmonitor.com,United States,Rob,D,0.5 kg,$5.37,$16.11,Robusta,Dark,No
SHP-17012-870,07-Jun-2020,69529-07533-CV,R-M-2.5,1,Corine Drewett,cdrewett97@wikipedia.org,United States,Rob,M,2.5 kg,$22.89,$22.89,Robusta,Medium,Yes
FDY-03414-903,12-Aug-2019,94840-49457-UD,A-D-0.5,3,Quinn Parsons,qparsons98@blogtalkradio.com,United States,Ara,D,0.5 kg,$5.97,$17.91,Arabica,Dark,Yes
WXT-85291-143,04-Sep-2019,81414-81273-DK,R-M-0.5,4,Vivyan Ceely,vceely99@auda.org.au,United States,Rob,M,0.5 kg,$5.97,$23.88,Robusta,Medium,Yes
QNP-18893-547,04-Oct-2019,76930-61689-CH,R-L-1,5,Elonore Goodings,0,United States,Rob,L,1.0 kg,$11.95,$59.75,Robusta,Light,No
DOH-92927-530,24-Feb-2020,12839-56537-TQ,L-L-0.2,6,Clement Vasiliev,cvasiliev9b@discuz.net,United States,Lib,L,0.2 kg,$4.76,$28.53,Liberica,Light,Yes
HGJ-82768-173,26-Aug-2021,62741-01322-HU,A-M-1,4,Terencio O'Moylan,tomoylan9c@liveinternet.ru,United Kingdom,Ara,M,1.0 kg,$11.25,$45.00,Arabica,Medium,No
YPT-95383-088,03-Oct-2021,43439-94003-DW,E-D-2.5,2,Flynn Antony,0,United States,Exc,D,2.5 kg,$27.95,$55.89,Excelsa,Dark,No
OYH-16533-767,13-Jun-2020,44932-34838-RM,E-L-1,4,Wyatan Fetherston,wfetherston9e@constantcontact.com,United States,Exc,L,1.0 kg,$14.85,$59.40,Excelsa,Light,No
DWW-28642-549,01-Mar-2021,91181-19412-RQ,E-D-0.2,2,Emmaline Rasmus,erasmus9f@techcrunch.com,United States,Exc,D,0.2 kg,$3.65,$7.29,Excelsa,Dark,Yes
CGO-79583-871,04-Mar-2019,37182-54930-XC,E-D-0.5,1,Wesley Giorgioni,wgiorgioni9g@wikipedia.org,United States,Exc,D,0.5 kg,$7.29,$7.29,Excelsa,Dark,Yes
TFY-52090-386,13-Oct-2019,08613-17327-XT,E-L-0.5,2,Lucienne Scargle,lscargle9h@myspace.com,United States,Exc,L,0.5 kg,$8.91,$17.82,Excelsa,Light,No
TFY-52090-386,13-Oct-2019,08613-17327-XT,L-D-0.5,5,Lucienne Scargle,lscargle9h@myspace.com,United States,Lib,D,0.5 kg,$7.77,$38.85,Liberica,Dark,No
NYY-73968-094,15-Aug-2019,70451-38048-AH,R-D-0.5,6,Noam Climance,nclimance9j@europa.eu,United States,Rob,D,0.5 kg,$5.37,$32.22,Robusta,Dark,No
QEY-71761-460,29-Nov-2021,35442-75769-PL,R-M-1,2,Catarina Donn,0,Ireland,Rob,M,1.0 kg,$9.95,$19.90,Robusta,Medium,Yes
GKQ-82603-910,19-Jan-2020,83737-56117-JE,R-L-1,5,Ameline Snazle,asnazle9l@oracle.com,United States,Rob,L,1.0 kg,$11.95,$59.75,Robusta,Light,No
IOB-32673-745,28-May-2021,07095-81281-NJ,A-L-0.5,3,Rebeka Worg,rworg9m@arstechnica.com,United States,Ara,L,0.5 kg,$7.77,$23.31,Arabica,Light,Yes
YAU-98893-150,15-Jan-2022,77043-48851-HG,L-M-1,3,Lewes Danes,ldanes9n@umn.edu,United States,Lib,M,1.0 kg,$14.55,$43.65,Liberica,Medium,No
XNM-14163-951,04-Dec-2019,78224-60622-KH,E-L-2.5,6,Shelli Keynd,skeynd9o@narod.ru,United States,Exc,L,2.5 kg,$34.16,$204.93,Excelsa,Light,No
JPB-45297-000,01-Jul-2022,83105-86631-IU,R-L-0.2,4,Dell Daveridge,ddaveridge9p@arstechnica.com,United States,Rob,L,0.2 kg,$3.59,$14.34,Robusta,Light,No
MOU-74341-266,07-May-2019,99358-65399-TC,A-D-0.5,4,Joshuah Awdry,jawdry9q@utexas.edu,United States,Ara,D,0.5 kg,$5.97,$23.88,Arabica,Dark,No
DHJ-87461-571,23-Aug-2020,94525-76037-JP,A-M-1,2,Ethel Ryles,eryles9r@fastcompany.com,United States,Ara,M,1.0 kg,$11.25,$22.50,Arabica,Medium,No
DKM-97676-850,02-Jun-2020,43439-94003-DW,E-D-0.5,5,Flynn Antony,0,United States,Exc,D,0.5 kg,$7.29,$36.45,Excelsa,Dark,No
UEB-09112-118,30-Jan-2020,82718-93677-XO,A-M-0.5,4,Maitilde Boxill,0,United States,Ara,M,0.5 kg,$6.75,$27.00,Arabica,Medium,Yes
ORZ-67699-748,15-Feb-2020,44708-78241-DF,A-M-2.5,6,Jodee Caldicott,jcaldicott9u@usda.gov,United States,Ara,M,2.5 kg,$25.88,$155.25,Arabica,Medium,No
JXP-28398-485,11-Jun-2021,23039-93032-FN,A-D-2.5,5,Marianna Vedmore,mvedmore9v@a8.net,United States,Ara,D,2.5 kg,$22.89,$114.43,Arabica,Dark,Yes
WWH-92259-198,11-Mar-2022,35256-12529-FT,L-D-1,4,Willey Romao,wromao9w@chronoengine.com,United States,Lib,D,1.0 kg,$12.95,$51.80,Liberica,Dark,Yes
FLR-82914-153,09-Sep-2021,86100-33488-WP,A-M-2.5,6,Enriqueta Ixor,0,United States,Ara,M,2.5 kg,$25.88,$155.25,Arabica,Medium,No
AMB-93600-000,14-May-2019,64435-53100-WM,A-L-2.5,1,Tomasina Cotmore,tcotmore9y@amazonaws.com,United States,Ara,L,2.5 kg,$29.79,$29.79,Arabica,Light,No
FEP-36895-658,08-Apr-2019,44699-43836-UH,R-L-0.2,6,Yuma Skipsey,yskipsey9z@spotify.com,United Kingdom,Rob,L,0.2 kg,$3.59,$21.51,Robusta,Light,No
RXW-91413-276,15-Aug-2020,29588-35679-RG,R-D-2.5,2,Nicko Corps,ncorpsa0@gmpg.org,United States,Rob,D,2.5 kg,$20.59,$41.17,Robusta,Dark,No
RXW-91413-276,15-Aug-2020,29588-35679-RG,R-M-0.5,1,Nicko Corps,ncorpsa0@gmpg.org,United States,Rob,M,0.5 kg,$5.97,$5.97,Robusta,Medium,No
SDB-77492-188,05-May-2022,64815-54078-HH,E-L-1,5,Feliks Babber,fbabbera2@stanford.edu,United States,Exc,L,1.0 kg,$14.85,$74.25,Excelsa,Light,Yes
RZN-65182-395,27-Mar-2021,59572-41990-XY,L-M-1,6,Kaja Loxton,kloxtona3@opensource.org,United States,Lib,M,1.0 kg,$14.55,$87.30,Liberica,Medium,No
HDQ-86094-507,27-Apr-2019,32481-61533-ZJ,E-D-1,6,Parker Tofful,ptoffula4@posterous.com,United States,Exc,D,1.0 kg,$12.15,$72.90,Excelsa,Dark,Yes
YXO-79631-417,25-Sep-2021,31587-92570-HL,L-D-0.5,1,Casi Gwinnett,cgwinnetta5@behance.net,United States,Lib,D,0.5 kg,$7.77,$7.77,Liberica,Dark,No
SNF-57032-096,13-Feb-2020,93832-04799-ID,E-D-0.5,6,Saree Ellesworth,0,United States,Exc,D,0.5 kg,$7.29,$43.74,Excelsa,Dark,No
DGL-29648-995,16-Jul-2021,59367-30821-ZQ,L-M-0.2,2,Silvio Iorizzi,0,United States,Lib,M,0.2 kg,$4.37,$8.73,Liberica,Medium,Yes
GPU-65651-504,11-May-2022,83947-45528-ET,E-M-2.5,2,Leesa Flaonier,lflaoniera8@wordpress.org,United States,Exc,M,2.5 kg,$31.63,$63.25,Excelsa,Medium,No
OJU-34452-896,04-Feb-2019,60799-92593-CX,E-L-0.5,1,Abba Pummell,0,United States,Exc,L,0.5 kg,$8.91,$8.91,Excelsa,Light,Yes
GZS-50547-887,05-Feb-2019,61600-55136-UM,E-D-1,2,Corinna Catcheside,ccatchesideaa@macromedia.com,United States,Exc,D,1.0 kg,$12.15,$24.30,Excelsa,Dark,Yes
ESR-54041-053,24-May-2022,59771-90302-OF,A-L-0.5,6,Cortney Gibbonson,cgibbonsonab@accuweather.com,United States,Ara,L,0.5 kg,$7.77,$46.62,Arabica,Light,Yes
OGD-10781-526,04-Oct-2020,16880-78077-FB,R-L-0.5,6,Terri Farra,tfarraac@behance.net,United States,Rob,L,0.5 kg,$7.17,$43.02,Robusta,Light,No
FVH-29271-315,30-Jun-2022,74415-50873-FC,A-D-0.5,3,Corney Curme,0,Ireland,Ara,D,0.5 kg,$5.97,$17.91,Arabica,Dark,Yes
BNZ-20544-633,21-Oct-2020,31798-95707-NR,L-L-0.5,4,Gothart Bamfield,gbamfieldae@yellowpages.com,United States,Lib,L,0.5 kg,$9.51,$38.04,Liberica,Light,Yes
FUX-85791-078,16-Oct-2020,59122-08794-WT,A-M-0.2,2,Waylin Hollingdale,whollingdaleaf@about.me,United States,Ara,M,0.2 kg,$3.38,$6.75,Arabica,Medium,Yes
YXP-20078-116,23-Sep-2020,37238-52421-JJ,R-M-0.5,1,Judd De Leek,jdeag@xrea.com,United States,Rob,M,0.5 kg,$5.97,$5.97,Robusta,Medium,Yes
VQV-59984-866,08-Mar-2019,48854-01899-FN,R-D-0.2,3,Vanya Skullet,vskulletah@tinyurl.com,Ireland,Rob,D,0.2 kg,$2.69,$8.06,Robusta,Dark,No
JEH-37276-048,30-Jun-2021,80896-38819-DW,A-L-0.5,3,Jany Rudeforth,jrudeforthai@wunderground.com,Ireland,Ara,L,0.5 kg,$7.77,$23.31,Arabica,Light,Yes
VYD-28555-589,13-Aug-2019,29814-01459-RC,R-L-0.5,6,Ashbey Tomaszewski,atomaszewskiaj@answers.com,United Kingdom,Rob,L,0.5 kg,$7.17,$43.02,Robusta,Light,Yes
WUG-76466-650,22-Feb-2021,43439-94003-DW,L-D-0.5,3,Flynn Antony,0,United States,Lib,D,0.5 kg,$7.77,$23.31,Liberica,Dark,No
RJV-08261-583,26-Mar-2022,48497-29281-FE,A-D-0.2,5,Pren Bess,pbessal@qq.com,United States,Ara,D,0.2 kg,$2.99,$14.93,Arabica,Dark,Yes
PMR-56062-609,10-Jan-2020,43605-12616-YH,E-D-0.5,3,Elka Windress,ewindressam@marketwatch.com,United States,Exc,D,0.5 kg,$7.29,$21.87,Excelsa,Dark,No
XLD-12920-505,01-May-2019,21907-75962-VB,E-L-0.5,6,Marty Kidstoun,0,United States,Exc,L,0.5 kg,$8.91,$53.46,Excelsa,Light,Yes
UBW-50312-037,09-Feb-2020,69503-12127-YD,A-L-2.5,4,Nickey Dimbleby,0,United States,Ara,L,2.5 kg,$29.79,$119.14,Arabica,Light,No
QAW-05889-019,29-Dec-2021,68810-07329-EU,L-M-0.5,5,Virgil Baumadier,vbaumadierap@google.cn,United States,Lib,M,0.5 kg,$8.73,$43.65,Liberica,Medium,Yes
EPT-12715-397,09-Sep-2020,08478-75251-OG,A-D-0.2,6,Lenore Messenbird,0,United States,Ara,D,0.2 kg,$2.99,$17.91,Arabica,Dark,Yes
DHT-93810-053,16-Sep-2021,17005-82030-EA,E-L-1,5,Shirleen Welds,sweldsar@wired.com,United States,Exc,L,1.0 kg,$14.85,$74.25,Excelsa,Light,Yes
DMY-96037-963,26-Oct-2020,42179-95059-DO,L-D-0.2,3,Maisie Sarvar,msarvaras@artisteer.com,United States,Lib,D,0.2 kg,$3.89,$11.66,Liberica,Dark,Yes
MBM-55936-917,12-Mar-2019,55989-39849-WO,L-D-0.5,3,Andrej Havick,ahavickat@nsw.gov.au,United States,Lib,D,0.5 kg,$7.77,$23.31,Liberica,Dark,Yes
TPA-93614-840,18-Feb-2021,28932-49296-TM,E-D-0.5,2,Sloan Diviny,sdivinyau@ask.com,United States,Exc,D,0.5 kg,$7.29,$14.58,Excelsa,Dark,Yes
WDM-77521-710,29-Oct-2020,86144-10144-CB,A-M-0.5,2,Itch Norquoy,inorquoyav@businessweek.com,United States,Ara,M,0.5 kg,$6.75,$13.50,Arabica,Medium,No
EIP-19142-462,06-Sep-2021,60973-72562-DQ,E-L-1,6,Anson Iddison,aiddisonaw@usa.gov,United States,Exc,L,1.0 kg,$14.85,$89.10,Excelsa,Light,No
EIP-19142-462,06-Sep-2021,60973-72562-DQ,A-L-0.2,1,Anson Iddison,aiddisonaw@usa.gov,United States,Ara,L,0.2 kg,$3.89,$3.89,Arabica,Light,No
ZZL-76364-387,09-Sep-2020,11263-86515-VU,R-L-2.5,4,Randal Longfield,rlongfielday@bluehost.com,United States,Rob,L,2.5 kg,$27.49,$109.94,Robusta,Light,No
GMF-18638-786,26-Sep-2021,60004-62976-NI,L-D-0.5,6,Gregorius Kislingbury,gkislingburyaz@samsung.com,United States,Lib,D,0.5 kg,$7.77,$46.62,Liberica,Dark,Yes
TDJ-20844-787,05-Nov-2020,77876-28498-HI,A-L-0.5,5,Xenos Gibbons,xgibbonsb0@artisteer.com,United States,Ara,L,0.5 kg,$7.77,$38.85,Arabica,Light,No
BWK-39400-446,12-Sep-2019,61302-06948-EH,L-D-0.5,4,Fleur Parres,fparresb1@imageshack.us,United States,Lib,D,0.5 kg,$7.77,$31.08,Liberica,Dark,Yes
LCB-02099-995,31-Jul-2019,06757-96251-UH,A-D-0.2,6,Gran Sibray,gsibrayb2@wsj.com,United States,Ara,D,0.2 kg,$2.99,$17.91,Arabica,Dark,Yes
UBA-43678-174,15-Mar-2019,44530-75983-OD,E-D-2.5,6,Ingelbert Hotchkin,ihotchkinb3@mit.edu,United Kingdom,Exc,D,2.5 kg,$27.95,$167.67,Excelsa,Dark,No
UDH-24280-432,16-May-2021,44865-58249-RY,L-L-1,4,Neely Broadberrie,nbroadberrieb4@gnu.org,United States,Lib,L,1.0 kg,$15.85,$63.40,Liberica,Light,No
IDQ-20193-502,06-May-2019,36021-61205-DF,L-M-0.2,2,Rutger Pithcock,rpithcockb5@yellowbook.com,United States,Lib,M,0.2 kg,$4.37,$8.73,Liberica,Medium,Yes
DJG-14442-608,06-Feb-2019,75716-12782-SS,R-D-1,3,Gale Croysdale,gcroysdaleb6@nih.gov,United States,Rob,D,1.0 kg,$8.95,$26.85,Robusta,Dark,Yes
DWB-61381-370,09-Apr-2021,11812-00461-KH,L-L-0.2,2,Benedetto Gozzett,bgozzettb7@github.com,United States,Lib,L,0.2 kg,$4.76,$9.51,Liberica,Light,No
FRD-17347-990,20-May-2020,46681-78850-ZW,A-D-1,4,Tania Craggs,tcraggsb8@house.gov,Ireland,Ara,D,1.0 kg,$9.95,$39.80,Arabica,Dark,No
YPP-27450-525,02-Dec-2020,01932-87052-KO,E-M-0.5,3,Leonie Cullrford,lcullrfordb9@xing.com,United States,Exc,M,0.5 kg,$8.25,$24.75,Excelsa,Medium,Yes
EFC-39577-424,08-Aug-2021,16046-34805-ZF,E-M-1,5,Auguste Rizon,arizonba@xing.com,United States,Exc,M,1.0 kg,$13.75,$68.75,Excelsa,Medium,Yes
LAW-80062-016,03-Feb-2022,34546-70516-LR,E-M-0.5,6,Lorin Guerrazzi,0,Ireland,Exc,M,0.5 kg,$8.25,$49.50,Excelsa,Medium,No
WKL-27981-758,08-Apr-2022,73699-93557-FZ,A-M-2.5,2,Felice Miell,fmiellbc@spiegel.de,United States,Ara,M,2.5 kg,$25.88,$51.75,Arabica,Medium,Yes
VRT-39834-265,07-Jan-2021,86686-37462-CK,L-L-1,3,Hamish Skeech,0,Ireland,Lib,L,1.0 kg,$15.85,$47.55,Liberica,Light,Yes
QTC-71005-730,02-Sep-2021,14298-02150-KH,A-L-0.2,4,Giordano Lorenzin,0,United States,Ara,L,0.2 kg,$3.89,$15.54,Arabica,Light,No
TNX-09857-717,04-Nov-2021,48675-07824-HJ,L-M-1,6,Harwilll Bishell,0,United States,Lib,M,1.0 kg,$14.55,$87.30,Liberica,Medium,Yes
JZV-43874-185,02-Aug-2021,18551-80943-YQ,A-M-1,5,Freeland Missenden,0,United States,Ara,M,1.0 kg,$11.25,$56.25,Arabica,Medium,Yes
ICF-17486-106,27-Jan-2020,19196-09748-DB,L-L-2.5,1,Waylan Springall,wspringallbh@jugem.jp,United States,Lib,L,2.5 kg,$36.46,$36.46,Liberica,Light,Yes
BMK-49520-383,03-Dec-2019,72233-08665-IP,R-L-0.2,3,Kiri Avramow,0,United States,Rob,L,0.2 kg,$3.59,$10.76,Robusta,Light,Yes
HTS-15020-632,06-Aug-2019,53817-13148-RK,R-M-0.2,3,Gregg Hawkyens,ghawkyensbj@census.gov,United States,Rob,M,0.2 kg,$2.99,$8.96,Robusta,Medium,No
YLE-18247-749,11-Mar-2020,92227-49331-QR,A-L-0.5,3,Reggis Pracy,0,United States,Ara,L,0.5 kg,$7.77,$23.31,Arabica,Light,Yes
KJJ-12573-591,18-Sep-2021,12997-41076-FQ,A-L-2.5,1,Paula Denis,0,United States,Ara,L,2.5 kg,$29.79,$29.79,Arabica,Light,Yes
RGU-43561-950,07-Nov-2020,44220-00348-MB,A-L-2.5,5,Broderick McGilvra,bmcgilvrabm@so-net.ne.jp,United States,Ara,L,2.5 kg,$29.79,$148.93,Arabica,Light,Yes
JSN-73975-443,27-Jun-2022,93047-98331-DD,L-M-0.5,1,Annabella Danzey,adanzeybn@github.com,United States,Lib,M,0.5 kg,$8.73,$8.73,Liberica,Medium,Yes
WNR-71736-993,05-Feb-2020,16880-78077-FB,L-D-0.5,4,Terri Farra,tfarraac@behance.net,United States,Lib,D,0.5 kg,$7.77,$31.08,Liberica,Dark,No
WNR-71736-993,05-Feb-2020,16880-78077-FB,A-D-2.5,6,Terri Farra,tfarraac@behance.net,United States,Ara,D,2.5 kg,$22.89,$137.31,Arabica,Dark,No
HNI-91338-546,07-Feb-2020,67285-75317-XI,A-D-0.5,5,Nevins Glowacz,0,United States,Ara,D,0.5 kg,$5.97,$29.85,Arabica,Dark,No
CYH-53243-218,18-Dec-2020,88167-57964-PH,R-M-0.5,3,Adelice Isabell,0,United States,Rob,M,0.5 kg,$5.97,$17.91,Robusta,Medium,No
SVD-75407-177,23-Aug-2021,16106-36039-QS,E-L-0.5,3,Yulma Dombrell,ydombrellbs@dedecms.com,United States,Exc,L,0.5 kg,$8.91,$26.73,Excelsa,Light,Yes
NVN-66443-451,20-Aug-2021,98921-82417-GN,R-D-1,2,Alric Darth,adarthbt@t.co,United States,Rob,D,1.0 kg,$8.95,$17.90,Robusta,Dark,No
JUA-13580-095,01-Apr-2019,55265-75151-AK,R-L-0.2,4,Manuel Darrigoe,mdarrigoebu@hud.gov,Ireland,Rob,L,0.2 kg,$3.59,$14.34,Robusta,Light,Yes
ACY-56225-839,28-Jan-2021,47386-50743-FG,A-M-2.5,3,Kynthia Berick,0,United States,Ara,M,2.5 kg,$25.88,$77.63,Arabica,Medium,Yes
QBB-07903-622,21-Oct-2019,32622-54551-UC,R-L-1,5,Minetta Ackrill,mackrillbw@bandcamp.com,United States,Rob,L,1.0 kg,$11.95,$59.75,Robusta,Light,No
JLJ-81802-619,20-Jun-2021,16880-78077-FB,A-L-1,6,Terri Farra,tfarraac@behance.net,United States,Ara,L,1.0 kg,$12.95,$77.70,Arabica,Light,No
HFT-77191-168,04-Nov-2021,48419-02347-XP,R-D-0.2,2,Melosa Kippen,mkippenby@dion.ne.jp,United States,Rob,D,0.2 kg,$2.69,$5.37,Robusta,Dark,Yes
SZR-35951-530,05-Apr-2021,14121-20527-OJ,E-D-2.5,3,Witty Ranson,wransonbz@ted.com,Ireland,Exc,D,2.5 kg,$27.95,$83.84,Excelsa,Dark,Yes
IKL-95976-565,09-Dec-2019,53486-73919-BQ,A-M-1,2,Rod Gowdie,0,United States,Ara,M,1.0 kg,$11.25,$22.50,Arabica,Medium,No
XEY-48929-474,02-Jan-2022,21889-94615-WT,L-M-2.5,6,Lemuel Rignold,lrignoldc1@miibeian.gov.cn,United States,Lib,M,2.5 kg,$33.47,$200.79,Liberica,Medium,Yes
